file_path,emotion,actor_id,transcript
..\data\Actor_16\03-01-06-02-01-02-16.wav,fearful,16,Kids are talking by the door!
..\data\Actor_16\03-01-06-02-02-01-16.wav,fearful,16,Dogs are sitting by the door!
..\data\Actor_16\03-01-06-02-02-02-16.wav,fearful,16,Dogs are sitting by the door!
..\data\Actor_16\03-01-07-01-01-01-16.wav,disgust,16,Kids are talking by the door.
..\data\Actor_16\03-01-07-01-01-02-16.wav,disgust,16,Kids are talking by the door.
..\data\Actor_16\03-01-07-01-02-01-16.wav,disgust,16,Dogs are sitting by the door.
..\data\Actor_16\03-01-07-01-02-02-16.wav,disgust,16,Dogs are sitting by the door.
..\data\Actor_16\03-01-07-02-01-01-16.wav,disgust,16,Kids are talking by the door.
..\data\Actor_16\03-01-07-02-01-02-16.wav,disgust,16,Kids are talking by the door.
..\data\Actor_16\03-01-07-02-02-01-16.wav,disgust,16,Dogs are sitting by the door.
..\data\Actor_16\03-01-07-02-02-02-16.wav,disgust,16,Dogs are sitting by the door.
..\data\Actor_16\03-01-08-01-01-01-16.wav,surprised,16,Kids are talking by the door.
..\data\Actor_16\03-01-08-01-01-02-16.wav,surprised,16,Kids are talking by the door.
..\data\Actor_16\03-01-08-01-02-01-16.wav,surprised,16,Dogs are sitting by the door.
..\data\Actor_16\03-01-08-01-02-02-16.wav,surprised,16,Dogs are sitting by the door.
..\data\Actor_16\03-01-08-02-01-01-16.wav,surprised,16,Kids are talking by the door.
..\data\Actor_16\03-01-08-02-01-02-16.wav,surprised,16,Kids are talking by the door.
..\data\Actor_16\03-01-08-02-02-01-16.wav,surprised,16,Dogs are sitting by the door.
..\data\Actor_16\03-01-08-02-02-02-16.wav,surprised,16,Dogs are sitting by the door.
..\data\Actor_17\03-01-01-01-01-01-17.wav,neutral,17,Kids are talking by the door.
..\data\Actor_17\03-01-01-01-01-02-17.wav,neutral,17,Kids are talking by the door.
..\data\Actor_17\03-01-01-01-02-01-17.wav,neutral,17,Dogs are sitting by the door.
..\data\Actor_17\03-01-01-01-02-02-17.wav,neutral,17,Dogs are sitting by the door.
..\data\Actor_17\03-01-02-01-01-01-17.wav,calm,17,Kids are talking by the door.
..\data\Actor_17\03-01-02-01-01-02-17.wav,calm,17,Kids are talking by the door.
..\data\Actor_17\03-01-02-01-02-01-17.wav,calm,17,Dogs are sitting by the door.
..\data\Actor_17\03-01-02-01-02-02-17.wav,calm,17,Dogs are sitting by the door.
..\data\Actor_17\03-01-02-02-01-01-17.wav,calm,17,Kids are talking by the door.
..\data\Actor_17\03-01-02-02-01-02-17.wav,calm,17,Kids are talking by the door.
..\data\Actor_17\03-01-02-02-02-01-17.wav,calm,17,Dogs are sitting by the door.
..\data\Actor_17\03-01-02-02-02-02-17.wav,calm,17,Dogs are sitting by the door.
..\data\Actor_17\03-01-03-01-01-01-17.wav,happy,17,Kids are talking by the door.
..\data\Actor_17\03-01-03-01-01-02-17.wav,happy,17,Kids are talking by the door.
..\data\Actor_17\03-01-03-01-02-01-17.wav,happy,17,Dogs are sitting by the door.
..\data\Actor_17\03-01-03-01-02-02-17.wav,happy,17,Dogs are sitting by the door.
..\data\Actor_17\03-01-03-02-01-01-17.wav,happy,17,Kids are talking by the door!
..\data\Actor_17\03-01-03-02-01-02-17.wav,happy,17,Kids are talking by the door!
..\data\Actor_17\03-01-03-02-02-01-17.wav,happy,17,The dogs are sitting by the door!
..\data\Actor_17\03-01-03-02-02-02-17.wav,happy,17,Dogs are sitting by the door.
..\data\Actor_17\03-01-04-01-01-01-17.wav,sad,17,Kids are talking by the door.
..\data\Actor_17\03-01-04-01-01-02-17.wav,sad,17,Kids are talking by the door.
..\data\Actor_17\03-01-04-01-02-01-17.wav,sad,17,Dogs are sitting by the door.
..\data\Actor_17\03-01-04-01-02-02-17.wav,sad,17,Dogs are sitting by the door.
..\data\Actor_17\03-01-04-02-01-01-17.wav,sad,17,Kids are talking by the door.
..\data\Actor_17\03-01-04-02-01-02-17.wav,sad,17,Kids are talking by the door.
..\data\Actor_17\03-01-04-02-02-01-17.wav,sad,17,Dogs are sitting by the door.
..\data\Actor_17\03-01-04-02-02-02-17.wav,sad,17,The dogs are sitting by the door.
..\data\Actor_17\03-01-05-01-01-01-17.wav,angry,17,Kids are talking by the door.
..\data\Actor_17\03-01-05-01-01-02-17.wav,angry,17,Kids are talking by the door.
..\data\Actor_17\03-01-05-01-02-01-17.wav,angry,17,Dogs are sitting by the door.
..\data\Actor_17\03-01-05-01-02-02-17.wav,angry,17,Dogs are sitting by the door.
..\data\Actor_17\03-01-05-02-01-01-17.wav,angry,17,Kids are talking by the door.
..\data\Actor_17\03-01-05-02-01-02-17.wav,angry,17,Kids are talking by the door.
..\data\Actor_17\03-01-05-02-02-01-17.wav,angry,17,Dogs are sitting by the door.
..\data\Actor_17\03-01-05-02-02-02-17.wav,angry,17,Dogs are sitting by the door.
..\data\Actor_17\03-01-06-01-01-01-17.wav,fearful,17,Kids are talking by the door.
..\data\Actor_17\03-01-06-01-01-02-17.wav,fearful,17,Kids are talking by the door.
..\data\Actor_17\03-01-06-01-02-01-17.wav,fearful,17,Dogs are sitting by the door.
..\data\Actor_17\03-01-06-01-02-02-17.wav,fearful,17,Dogs are sitting by the door!
..\data\Actor_17\03-01-06-02-01-01-17.wav,fearful,17,Kids are talking by the door!
..\data\Actor_17\03-01-06-02-01-02-17.wav,fearful,17,Kids are talking by the door!
..\data\Actor_17\03-01-06-02-02-01-17.wav,fearful,17,Dogs are sitting by the door!
..\data\Actor_17\03-01-06-02-02-02-17.wav,fearful,17,Dogs are sitting by the door.
..\data\Actor_17\03-01-07-01-01-01-17.wav,disgust,17,Kids are talking by the door.
..\data\Actor_17\03-01-07-01-01-02-17.wav,disgust,17,Kids are talking by the door.
..\data\Actor_17\03-01-07-01-02-01-17.wav,disgust,17,Dogs are sitting by the door.
..\data\Actor_17\03-01-07-01-02-02-17.wav,disgust,17,Dogs are sitting by the door.
..\data\Actor_17\03-01-07-02-01-01-17.wav,disgust,17,Kids are talking by the door!
..\data\Actor_17\03-01-07-02-01-02-17.wav,disgust,17,Kids are talking by the door!
..\data\Actor_17\03-01-07-02-02-01-17.wav,disgust,17,Dogs are sitting by the door!
..\data\Actor_17\03-01-07-02-02-02-17.wav,disgust,17,Dogs are sitting by the door!
..\data\Actor_17\03-01-08-01-01-01-17.wav,surprised,17,Kids are talking by the door.
..\data\Actor_17\03-01-08-01-01-02-17.wav,surprised,17,Kids are talking by the door!
..\data\Actor_17\03-01-08-01-02-01-17.wav,surprised,17,Dogs are sitting by the door.
..\data\Actor_17\03-01-08-01-02-02-17.wav,surprised,17,Dogs are sitting by the door.
..\data\Actor_17\03-01-08-02-01-01-17.wav,surprised,17,Kids are talking by the door!
..\data\Actor_17\03-01-08-02-01-02-17.wav,surprised,17,Kids are talking by the door!
..\data\Actor_17\03-01-08-02-02-01-17.wav,surprised,17,Dogs are sitting by the door!
..\data\Actor_17\03-01-08-02-02-02-17.wav,surprised,17,Dogs are sitting by the door!
..\data\Actor_18\03-01-01-01-01-01-18.wav,neutral,18,Kids are talking by the door.
..\data\Actor_18\03-01-01-01-01-02-18.wav,neutral,18,Kids are talking by the door.
..\data\Actor_18\03-01-01-01-02-01-18.wav,neutral,18,Dogs are sitting by the door.
..\data\Actor_18\03-01-01-01-02-02-18.wav,neutral,18,Dogs are sitting by the door.
..\data\Actor_18\03-01-02-01-01-01-18.wav,calm,18,Kids are talking by the door.
..\data\Actor_18\03-01-02-01-01-02-18.wav,calm,18,Kids are talking by the door.
..\data\Actor_18\03-01-02-01-02-01-18.wav,calm,18,Dogs are sitting by the door.
..\data\Actor_18\03-01-02-01-02-02-18.wav,calm,18,Dogs are sitting by the door.
..\data\Actor_18\03-01-02-02-01-01-18.wav,calm,18,Kids are talking by the door.
..\data\Actor_18\03-01-02-02-01-02-18.wav,calm,18,Kids are talking by the door.
..\data\Actor_18\03-01-02-02-02-01-18.wav,calm,18,Dogs are sitting by the door.
..\data\Actor_18\03-01-02-02-02-02-18.wav,calm,18,Dogs are sitting by the door.
..\data\Actor_18\03-01-03-01-01-01-18.wav,happy,18,Kids are talking by the door.
..\data\Actor_18\03-01-03-01-01-02-18.wav,happy,18,He's attacking by the door.
..\data\Actor_18\03-01-03-01-02-01-18.wav,happy,18,Dogs are sitting by the door.
..\data\Actor_18\03-01-03-01-02-02-18.wav,happy,18,Talks are sitting by the door.
..\data\Actor_18\03-01-03-02-01-01-18.wav,happy,18,Kids are talking by the door!
..\data\Actor_18\03-01-03-02-01-02-18.wav,happy,18,Kids are talking by the door!
..\data\Actor_18\03-01-03-02-02-01-18.wav,happy,18,Does her sitting by the door?
..\data\Actor_18\03-01-03-02-02-02-18.wav,happy,18,Dogs are sitting by the door!
..\data\Actor_18\03-01-04-01-01-01-18.wav,sad,18,Kids are talking by the door.
..\data\Actor_18\03-01-04-01-01-02-18.wav,sad,18,Kids are talking by the door.
..\data\Actor_18\03-01-04-01-02-01-18.wav,sad,18,Dogs are sitting by the door.
..\data\Actor_18\03-01-04-01-02-02-18.wav,sad,18,Dogs are sitting by the door.
..\data\Actor_18\03-01-04-02-01-01-18.wav,sad,18,Kids are talking by the door!
..\data\Actor_18\03-01-04-02-01-02-18.wav,sad,18,Kids are talking by the door.
..\data\Actor_18\03-01-04-02-02-01-18.wav,sad,18,Dogs are sitting by the door!
..\data\Actor_18\03-01-04-02-02-02-18.wav,sad,18,Dogs are sitting by the door!
..\data\Actor_18\03-01-05-01-01-01-18.wav,angry,18,Kids are talking by the door.
..\data\Actor_18\03-01-05-01-01-02-18.wav,angry,18,Kids are talking by the door.
..\data\Actor_18\03-01-05-01-02-01-18.wav,angry,18,Dogs are sitting by the door.
..\data\Actor_18\03-01-05-01-02-02-18.wav,angry,18,Dogs are sitting by the door.
..\data\Actor_18\03-01-05-02-01-01-18.wav,angry,18,Kids are talking by the door!
..\data\Actor_18\03-01-05-02-01-02-18.wav,angry,18,Kids are talking by the door!
..\data\Actor_18\03-01-05-02-02-01-18.wav,angry,18,Dogs are sitting by the door!
..\data\Actor_18\03-01-05-02-02-02-18.wav,angry,18,Dogs are sitting by the door!
..\data\Actor_18\03-01-06-01-01-01-18.wav,fearful,18,Kids are talking by the door.
..\data\Actor_18\03-01-06-01-01-02-18.wav,fearful,18,Kids are talking by the door.
..\data\Actor_18\03-01-06-01-02-01-18.wav,fearful,18,Dogs are sitting by the door.
..\data\Actor_18\03-01-06-01-02-02-18.wav,fearful,18,Dogs are sitting by the door.
..\data\Actor_18\03-01-06-02-01-01-18.wav,fearful,18,Kids are talking by the door!
..\data\Actor_18\03-01-06-02-01-02-18.wav,fearful,18,Kids are talking by the door.
..\data\Actor_18\03-01-06-02-02-01-18.wav,fearful,18,Dogs are sitting by the door!
..\data\Actor_18\03-01-06-02-02-02-18.wav,fearful,18,Dogs are sitting by the door!
..\data\Actor_18\03-01-07-01-01-01-18.wav,disgust,18,Kids are talking by the door.
..\data\Actor_18\03-01-07-01-01-02-18.wav,disgust,18,Kids are talking by the door.
..\data\Actor_18\03-01-07-01-02-01-18.wav,disgust,18,Dogs are sitting by the door.
..\data\Actor_18\03-01-07-01-02-02-18.wav,disgust,18,Dogs are sitting by the door.
..\data\Actor_18\03-01-07-02-01-01-18.wav,disgust,18,Kids are talking by the door!
..\data\Actor_18\03-01-07-02-01-02-18.wav,disgust,18,Kids are talking by the door!
..\data\Actor_18\03-01-07-02-02-01-18.wav,disgust,18,Dogs are sitting by the door!
..\data\Actor_18\03-01-07-02-02-02-18.wav,disgust,18,Doctor's sitting by the door!
..\data\Actor_18\03-01-08-01-01-01-18.wav,surprised,18,Kids are talking by the door?
..\data\Actor_18\03-01-08-01-01-02-18.wav,surprised,18,Kids are talking by the door.
..\data\Actor_18\03-01-08-01-02-01-18.wav,surprised,18,Dogs are sitting by the door.
..\data\Actor_18\03-01-08-01-02-02-18.wav,surprised,18,Docks are sitting by the door.
..\data\Actor_18\03-01-08-02-01-01-18.wav,surprised,18,Kids are talking by the door.
..\data\Actor_18\03-01-08-02-01-02-18.wav,surprised,18,Kids are talking by the door?
..\data\Actor_18\03-01-08-02-02-01-18.wav,surprised,18,Dogs are sitting by the door?
..\data\Actor_18\03-01-08-02-02-02-18.wav,surprised,18,Dogs are sitting by the door?
..\data\Actor_19\03-01-01-01-01-01-19.wav,neutral,19,Kids are talking by the door.
..\data\Actor_19\03-01-01-01-01-02-19.wav,neutral,19,Kids are talking by the door.
..\data\Actor_19\03-01-01-01-02-01-19.wav,neutral,19,Dogs are sitting by the door.
..\data\Actor_19\03-01-01-01-02-02-19.wav,neutral,19,Dogs are sitting by the door.
..\data\Actor_19\03-01-02-01-01-01-19.wav,calm,19,Kids are talking by the door.
..\data\Actor_19\03-01-02-01-01-02-19.wav,calm,19,Kids are talking by the door.
..\data\Actor_19\03-01-02-01-02-01-19.wav,calm,19,Dogs are sitting by the door.
..\data\Actor_19\03-01-02-01-02-02-19.wav,calm,19,Dogs are sitting by the door.
..\data\Actor_19\03-01-02-02-01-01-19.wav,calm,19,Kids are talking by the door.
..\data\Actor_19\03-01-02-02-01-02-19.wav,calm,19,Kids are talking by the door.
..\data\Actor_19\03-01-02-02-02-01-19.wav,calm,19,Dogs are sitting by the door.
..\data\Actor_19\03-01-02-02-02-02-19.wav,calm,19,Dogs are sitting by the door.
..\data\Actor_19\03-01-03-01-01-01-19.wav,happy,19,Kids are talking by the door.
..\data\Actor_19\03-01-03-01-01-02-19.wav,happy,19,Kids are talking by the door.
..\data\Actor_19\03-01-03-01-02-01-19.wav,happy,19,Dogs are sitting by the door.
..\data\Actor_19\03-01-03-01-02-02-19.wav,happy,19,Dogs are sitting by the door.
..\data\Actor_19\03-01-03-02-01-01-19.wav,happy,19,Kids are talking by the door.
..\data\Actor_19\03-01-03-02-01-02-19.wav,happy,19,Kids are talking by the door!
..\data\Actor_19\03-01-03-02-02-01-19.wav,happy,19,Dogs are sitting by the door!
..\data\Actor_19\03-01-03-02-02-02-19.wav,happy,19,Dogs are sitting by the door.
..\data\Actor_19\03-01-04-01-01-01-19.wav,sad,19,Kids are talking by the door.
..\data\Actor_19\03-01-04-01-01-02-19.wav,sad,19,Kids are talking by the door.
..\data\Actor_19\03-01-04-01-02-01-19.wav,sad,19,Dogs are sitting by the door.
..\data\Actor_19\03-01-04-01-02-02-19.wav,sad,19,Dogs are sitting by the door.
..\data\Actor_19\03-01-04-02-01-01-19.wav,sad,19,Kids are talking by the door.
..\data\Actor_19\03-01-04-02-01-02-19.wav,sad,19,Kids are talking by the door.
..\data\Actor_19\03-01-04-02-02-01-19.wav,sad,19,Dogs are sitting by the door.
..\data\Actor_19\03-01-04-02-02-02-19.wav,sad,19,Dogs are sitting by the door.
..\data\Actor_19\03-01-05-01-01-01-19.wav,angry,19,Kids are talking by the door.
..\data\Actor_19\03-01-05-01-01-02-19.wav,angry,19,Kids are talking by the door.
..\data\Actor_19\03-01-05-01-02-01-19.wav,angry,19,The dogs are sitting by the door.
..\data\Actor_19\03-01-05-01-02-02-19.wav,angry,19,Dogs are sitting by the door.
..\data\Actor_19\03-01-05-02-01-01-19.wav,angry,19,Kids are talking by the door!
..\data\Actor_19\03-01-05-02-01-02-19.wav,angry,19,Kids are talking by the door!
..\data\Actor_19\03-01-05-02-02-01-19.wav,angry,19,Dogs are sitting by the door!
..\data\Actor_19\03-01-05-02-02-02-19.wav,angry,19,Dogs are sitting by the door!
..\data\Actor_19\03-01-06-01-01-01-19.wav,fearful,19,Kids are talking by the door.
..\data\Actor_19\03-01-06-01-01-02-19.wav,fearful,19,Kids are talking by the door.
..\data\Actor_19\03-01-06-01-02-01-19.wav,fearful,19,The dogs are sitting by the door.
..\data\Actor_19\03-01-06-01-02-02-19.wav,fearful,19,Dogs are sitting by the door.
..\data\Actor_19\03-01-06-02-01-01-19.wav,fearful,19,Kids are talking by the door!
..\data\Actor_19\03-01-06-02-01-02-19.wav,fearful,19,Kids are talking by the door!
..\data\Actor_19\03-01-06-02-02-01-19.wav,fearful,19,Dogs are sitting by the door!
..\data\Actor_19\03-01-06-02-02-02-19.wav,fearful,19,Dogs are sitting by the door!
..\data\Actor_19\03-01-07-01-01-01-19.wav,disgust,19,Kids are talking by the door.
..\data\Actor_19\03-01-07-01-01-02-19.wav,disgust,19,Kids are talking by the door.
..\data\Actor_19\03-01-07-01-02-01-19.wav,disgust,19,the Aladdin is sitting on the door.
..\data\Actor_19\03-01-07-01-02-02-19.wav,disgust,19,Dogs are sitting by the door.
..\data\Actor_19\03-01-07-02-01-01-19.wav,disgust,19,Kids are talking by the door!
..\data\Actor_19\03-01-07-02-01-02-19.wav,disgust,19,Kids are talking by the door!
..\data\Actor_19\03-01-07-02-02-01-19.wav,disgust,19,Dogs are sitting by the door!
..\data\Actor_19\03-01-07-02-02-02-19.wav,disgust,19,Dogs are sitting by the door!
..\data\Actor_19\03-01-08-01-01-01-19.wav,surprised,19,The kids are talking by the door.
..\data\Actor_19\03-01-08-01-01-02-19.wav,surprised,19,Kids are talking by the door.
..\data\Actor_19\03-01-08-01-02-01-19.wav,surprised,19,Dogs are sitting by the door.
..\data\Actor_19\03-01-08-01-02-02-19.wav,surprised,19,Dogs are sitting by the door.
..\data\Actor_19\03-01-08-02-01-01-19.wav,surprised,19,Kids are talking by the door?
..\data\Actor_19\03-01-08-02-01-02-19.wav,surprised,19,Kids are talking by the door!
..\data\Actor_19\03-01-08-02-02-01-19.wav,surprised,19,Dogs are sitting by the door.
..\data\Actor_19\03-01-08-02-02-02-19.wav,surprised,19,Dogs are sitting by the door.
..\data\Actor_20\03-01-01-01-01-01-20.wav,neutral,20,Kids are talking by the door.
..\data\Actor_20\03-01-01-01-01-02-20.wav,neutral,20,Kids are talking by the door.
..\data\Actor_20\03-01-01-01-02-01-20.wav,neutral,20,Dogs are sitting by the door.
..\data\Actor_20\03-01-01-01-02-02-20.wav,neutral,20,Dogs are sitting by the door.
..\data\Actor_20\03-01-02-01-01-01-20.wav,calm,20,Kids are talking by the door.
..\data\Actor_20\03-01-02-01-01-02-20.wav,calm,20,Kids are talking by the door.
..\data\Actor_20\03-01-02-01-02-01-20.wav,calm,20,Dogs are sitting by the door.
..\data\Actor_20\03-01-02-01-02-02-20.wav,calm,20,Dogs are sitting by the door.
..\data\Actor_20\03-01-02-02-01-01-20.wav,calm,20,Kids are talking by the door.
..\data\Actor_20\03-01-02-02-01-02-20.wav,calm,20,Kids are talking by the door.
..\data\Actor_20\03-01-02-02-02-01-20.wav,calm,20,Dogs are sitting by the door.
..\data\Actor_20\03-01-02-02-02-02-20.wav,calm,20,Dogs are sitting by the door.
..\data\Actor_20\03-01-03-01-01-01-20.wav,happy,20,Kids are talking by the door.
..\data\Actor_20\03-01-03-01-01-02-20.wav,happy,20,Kids are talking by the door.
..\data\Actor_20\03-01-03-01-02-01-20.wav,happy,20,and dogs are sitting by the door.
..\data\Actor_20\03-01-03-01-02-02-20.wav,happy,20,Dogs are sitting by the door.
..\data\Actor_20\03-01-03-02-01-01-20.wav,happy,20,Kids are talking by the door.
..\data\Actor_20\03-01-03-02-01-02-20.wav,happy,20,And kids are talking by the door!
..\data\Actor_20\03-01-03-02-02-01-20.wav,happy,20,Dogs are sitting by the door!
..\data\Actor_20\03-01-03-02-02-02-20.wav,happy,20,Dogs are sitting by the door!
..\data\Actor_20\03-01-04-01-01-01-20.wav,sad,20,Kids are talking by the door.
..\data\Actor_20\03-01-04-01-01-02-20.wav,sad,20,Kids are talking by the door.
..\data\Actor_20\03-01-04-01-02-01-20.wav,sad,20,Tox is sitting by the door.
..\data\Actor_20\03-01-04-01-02-02-20.wav,sad,20,dogs are sitting by the door
..\data\Actor_20\03-01-04-02-01-01-20.wav,sad,20,Kids are talking by the door.
..\data\Actor_20\03-01-04-02-01-02-20.wav,sad,20,Kids are talking by the door!
..\data\Actor_20\03-01-04-02-02-01-20.wav,sad,20,Talks are sitting by the door.
..\data\Actor_20\03-01-04-02-02-02-20.wav,sad,20,The dogs are sitting by the door.
..\data\Actor_20\03-01-05-01-01-01-20.wav,angry,20,Kids are talking by the door.
..\data\Actor_20\03-01-05-01-01-02-20.wav,angry,20,Good kids are talking by the door.
..\data\Actor_20\03-01-05-01-02-01-20.wav,angry,20,Dogs are sitting by the door.
..\data\Actor_20\03-01-05-01-02-02-20.wav,angry,20,Dogs are sitting by the door.
..\data\Actor_20\03-01-05-02-01-01-20.wav,angry,20,Kids are talking by the door.
..\data\Actor_20\03-01-05-02-01-02-20.wav,angry,20,Kids are talking by the door!
..\data\Actor_20\03-01-05-02-02-01-20.wav,angry,20,The dogs are sitting by the door!
..\data\Actor_20\03-01-05-02-02-02-20.wav,angry,20,Dogs are sitting by the door.
..\data\Actor_20\03-01-06-01-01-01-20.wav,fearful,20,Kids are talking by the door.
..\data\Actor_20\03-01-06-01-01-02-20.wav,fearful,20,Kids are talking by the door.
..\data\Actor_20\03-01-06-01-02-01-20.wav,fearful,20,Dogs are sitting by the door.
..\data\Actor_20\03-01-06-01-02-02-20.wav,fearful,20,Talks are sitting by the door.
..\data\Actor_20\03-01-06-02-01-01-20.wav,fearful,20,Kids are talking by the door!
..\data\Actor_20\03-01-06-02-01-02-20.wav,fearful,20,Kids are talking by the door!
..\data\Actor_20\03-01-06-02-02-01-20.wav,fearful,20,Dogs are sitting by the door!
..\data\Actor_20\03-01-06-02-02-02-20.wav,fearful,20,Dogs are sitting by the door!
..\data\Actor_20\03-01-07-01-01-01-20.wav,disgust,20,Kids are talking by the door.
..\data\Actor_20\03-01-07-01-01-02-20.wav,disgust,20,Kids are talking by the door.
..\data\Actor_20\03-01-07-01-02-01-20.wav,disgust,20,Dogs are sitting by the door.
..\data\Actor_20\03-01-07-01-02-02-20.wav,disgust,20,Dogs are sitting by the door.
..\data\Actor_20\03-01-07-02-01-01-20.wav,disgust,20,Kids are talking by the door.
..\data\Actor_20\03-01-07-02-01-02-20.wav,disgust,20,Kids are talking by the door.
..\data\Actor_20\03-01-07-02-02-01-20.wav,disgust,20,Dogs are sitting by the door.
..\data\Actor_20\03-01-07-02-02-02-20.wav,disgust,20,Dogs are sitting by the door.
..\data\Actor_20\03-01-08-01-01-01-20.wav,surprised,20,Kids are talking by the door.
..\data\Actor_20\03-01-08-01-01-02-20.wav,surprised,20,Kids are talking by the door.
..\data\Actor_20\03-01-08-01-02-01-20.wav,surprised,20,Dogs are sitting by the door.
..\data\Actor_20\03-01-08-01-02-02-20.wav,surprised,20,Dr. Sitting by the door.
..\data\Actor_20\03-01-08-02-01-01-20.wav,surprised,20,Kids are talking by the door!
..\data\Actor_20\03-01-08-02-01-02-20.wav,surprised,20,Kids are talking by the door.
..\data\Actor_20\03-01-08-02-02-01-20.wav,surprised,20,Dogs are sitting by the door.
..\data\Actor_20\03-01-08-02-02-02-20.wav,surprised,20,Dogs are sitting by the door.
..\data\Actor_21\03-01-01-01-01-01-21.wav,neutral,21,Kids are talking by the door.
..\data\Actor_21\03-01-01-01-01-02-21.wav,neutral,21,Kids are talking by the door.
..\data\Actor_21\03-01-01-01-02-01-21.wav,neutral,21,Dogs are sitting by the door.
..\data\Actor_21\03-01-01-01-02-02-21.wav,neutral,21,Dogs are sitting by the door.
..\data\Actor_21\03-01-02-01-01-01-21.wav,calm,21,Kids are talking by the door.
..\data\Actor_21\03-01-02-01-01-02-21.wav,calm,21,Kids are talking by the door.
..\data\Actor_21\03-01-02-01-02-01-21.wav,calm,21,Dogs are sitting by the door.
..\data\Actor_21\03-01-02-01-02-02-21.wav,calm,21,Dogs are sitting by the door.
..\data\Actor_21\03-01-02-02-01-01-21.wav,calm,21,Kids are talking by the door.
..\data\Actor_21\03-01-02-02-01-02-21.wav,calm,21,Kids are talking by the door.
..\data\Actor_21\03-01-02-02-02-01-21.wav,calm,21,Dogs are sitting by the door.
..\data\Actor_21\03-01-02-02-02-02-21.wav,calm,21,Dogs are sitting by the door.
..\data\Actor_21\03-01-03-01-01-01-21.wav,happy,21,Kids are talking by the door.
..\data\Actor_21\03-01-03-01-01-02-21.wav,happy,21,Kids are talking by the door.
..\data\Actor_21\03-01-03-01-02-01-21.wav,happy,21,Dogs are sitting by the door.
..\data\Actor_21\03-01-03-01-02-02-21.wav,happy,21,Dogs are sitting by the door.
..\data\Actor_21\03-01-03-02-01-01-21.wav,happy,21,Kids are talking by the door.
..\data\Actor_21\03-01-03-02-01-02-21.wav,happy,21,Kids are talking by the door.
..\data\Actor_21\03-01-03-02-02-01-21.wav,happy,21,Dogs are sitting by the door.
..\data\Actor_21\03-01-03-02-02-02-21.wav,happy,21,Dogs are sitting by the door.
..\data\Actor_21\03-01-04-01-01-01-21.wav,sad,21,Kids are talking by the door.
..\data\Actor_21\03-01-04-01-01-02-21.wav,sad,21,Kids are talking by the door.
..\data\Actor_21\03-01-04-01-02-01-21.wav,sad,21,Dogs are sitting by the door.
..\data\Actor_21\03-01-04-01-02-02-21.wav,sad,21,Dogs are sitting by the door.
..\data\Actor_21\03-01-04-02-01-01-21.wav,sad,21,Kids are talking by the door.
..\data\Actor_21\03-01-04-02-01-02-21.wav,sad,21,Kids are talking by the door.
..\data\Actor_21\03-01-04-02-02-01-21.wav,sad,21,Dogs are sitting by the door.
..\data\Actor_21\03-01-04-02-02-02-21.wav,sad,21,Dogs are sitting by the door.
..\data\Actor_21\03-01-05-01-01-01-21.wav,angry,21,Kids are talking by the door.
..\data\Actor_21\03-01-05-01-01-02-21.wav,angry,21,Kids are talking by the door.
..\data\Actor_21\03-01-05-01-02-01-21.wav,angry,21,Dogs are sitting by the door.
..\data\Actor_21\03-01-05-01-02-02-21.wav,angry,21,Dogs are sitting by the door.
..\data\Actor_21\03-01-05-02-01-01-21.wav,angry,21,Kids are talking by the door.
..\data\Actor_21\03-01-05-02-01-02-21.wav,angry,21,Kids are talking by the door!
..\data\Actor_21\03-01-05-02-02-01-21.wav,angry,21,Dogs are sitting by the door.
..\data\Actor_21\03-01-05-02-02-02-21.wav,angry,21,Dogs are sitting by the door.
..\data\Actor_21\03-01-06-01-01-01-21.wav,fearful,21,Kids are talking by the door.
..\data\Actor_21\03-01-06-01-01-02-21.wav,fearful,21,Kids are talking by the door.
..\data\Actor_21\03-01-06-01-02-01-21.wav,fearful,21,Dogs are sitting behind the door.
..\data\Actor_21\03-01-06-01-02-02-21.wav,fearful,21,Dogs are sitting by the door.
..\data\Actor_21\03-01-06-02-01-01-21.wav,fearful,21,Kids are talking by the door.
..\data\Actor_21\03-01-06-02-01-02-21.wav,fearful,21,Kids are talking by the door.
..\data\Actor_21\03-01-06-02-02-01-21.wav,fearful,21,The Huck Dogs are sitting by the door.
..\data\Actor_21\03-01-06-02-02-02-21.wav,fearful,21,Dogs are sitting by the door.
..\data\Actor_21\03-01-07-01-01-01-21.wav,disgust,21,Kids are talking by the door.
..\data\Actor_21\03-01-07-01-01-02-21.wav,disgust,21,Kids are talking by the door.
..\data\Actor_21\03-01-07-01-02-01-21.wav,disgust,21,Dogs are sitting by the door.
..\data\Actor_21\03-01-07-01-02-02-21.wav,disgust,21,Dogs are sitting by the door.
..\data\Actor_21\03-01-07-02-01-01-21.wav,disgust,21,Kids are talking by the door.
..\data\Actor_21\03-01-07-02-01-02-21.wav,disgust,21,Kids are talking by the door.
..\data\Actor_21\03-01-07-02-02-01-21.wav,disgust,21,Dogs are sitting by the door.
..\data\Actor_21\03-01-07-02-02-02-21.wav,disgust,21,Dogs are sitting by the door.
..\data\Actor_21\03-01-08-01-01-01-21.wav,surprised,21,Kids are talking by the door.
..\data\Actor_21\03-01-08-01-01-02-21.wav,surprised,21,Kids are talking by the door.
..\data\Actor_21\03-01-08-01-02-01-21.wav,surprised,21,Dogs are sitting by the door.
